src_id,tag_id
蛋白质缺乏症,鸡肉虾仁炒面
软骨发育不全,香椿芽粥
气虚自汗,红枣银耳粥
膀胱憩室,土豆泥牛奶粥
埃可病毒疹,红豆莲藕粥
急性高原病,牛奶菠菜粥
碱性磷酸钙结晶沉积病,瑶柱生菜白菜汤
突发性聋,白菜包子
双侧先天性肾上腺皮质增生,菠菜煎豆腐
老年人肺心病,菠菜粥
小儿哮喘性肌萎缩综合征,冬菇油菜心
黄斑囊样水肿,鸡肝粥
双眼上斜肌麻痹,紫菜芙蓉汤
病毒性脑膜炎,西米猕猴桃粥
慢性鼻炎,黄芪鸡汁粥
重症肌无力,鸭肝浓香粥
维生素B6依赖综合征,素炒西兰花
多发性脑膜瘤,奶汁白菜条
黄体血肿,燕麦粳米粥
煤气中毒,香菇油菜包
鼻出血,火腿冬笋鳝鱼汤
跖趾关节痛,菜肉馄饨
男性生殖腺机能减退症,红萝卜无花果花鱼汤
创伤性骨化性肌炎,油酥桂花饼
小儿肺炎链球菌脑膜炎,木瓜鲜奶
跖趾关节痛,雪菜肉末粥
阵发性室上性心动过速,小白菜馅包子
小儿脑血管畸形,花生豆奶
先天性主动脉瓣上狭窄,甜菜叶粥
脊柱疾病,猕猴桃西米粥
多发性末梢神经炎,冬瓜杂粮羹
暴发性肝功能衰竭,清炒绿豆芽
眼球突出,青菜饭
肌萎缩侧索硬化症,山楂橘子羹
金黄色葡萄球菌性边缘性角膜炎,牛奶绿菜花
脊椎结核寒性脓肿穿入空腔脏器,陈皮牛肉丝
腹主动脉瘤,玉米粉燕麦粥
妊娠期心脏病,桂圆莲子羹
其他弧菌感染,番茄焖青豆
原发性骨淋巴瘤,油菜叶拌豆腐丝
小儿过敏性紫癜肾炎,猪肉青菜粥
肝病,小米蛋奶粥
内痔,白菜包子
混合型脑瘫,豌豆绿豆粥
慢性细菌性前列腺炎,双菇番茄黄瓜紫菜汤
瘰疬,山药薏米红枣粥
穿透性心脏外伤,杂粮粥
近视眼,清蒸葡萄枸杞子
神经炎,白菜粥
先天性脑积水,黄瓜木耳汤
恶性纤维组织细胞瘤,双菇番茄黄瓜紫菜汤
根尖周病,白玉银鱼羹
自发性食管破裂,小米鱼肚羹
低钙血症和低镁血症,花生杏仁粥
跟骨骨髓炎,鸡肉冬菜饼
肠扭转,菠菜羹
多系统器官功能衰竭,鲜奶核桃粥
脑血栓形成,绿豆芽炒里脊丝
小儿肠病性肢端皮炎,芸豆粥
产力异常性难产,蛋糕
外痔,双菇番茄黄瓜紫菜汤
继发性纵隔感染,花生杏仁粥
小儿感冒,酸甜白菜
肺部真菌感染,猪肉青菜粥
甲状腺肿瘤,荠菜黄豆粥
变应性皮肤结节性血管炎,鲜香白菜羹
胶质细胞瘤,虾米拌圆白菜
内生性软骨瘤,牛奶麦片粥
心肌梗塞并发左心室室壁瘤,玉竹白菜
老年人肺脓肿,小米面蜂糕
视网膜色素变性,菠菜豆腐汤
风疹,鸭肉菜包
假性动脉瘤,薏仁党参粥
心脏骤停与心肺脑复苏,荠菜黑豆粥
湄公血吸虫病,青菜饭
梅毒性角膜病变,什菜面
妊娠合并血栓性疾病,白菜蛋花粥
输卵管炎,牛肉汉堡包
克罗恩病,土豆泥牛奶粥
桡骨干下1/3骨折合并下尺桡关节脱位,黄花木耳猪蹄汤
脱发性毛囊炎,毛豆番茄豆腐汤
吞入异物,水果蛋糕
咽部创伤,清汤白菜卷
急性丙肝,拔丝豆沙
甲状腺功能减退,芝麻小米粥
偏执性精神障碍,胡萝卜苹果汁
腭咽闭合不全,芝麻小米粥
锁骨下动脉-腋动脉瘤,双菇番茄黄瓜紫菜汤
男性更年期综合症,双皮鲫鱼
大肠类癌,绿豆海带粥
牙隐裂,红白豆腐羹
匐行性角膜溃疡,双菇番茄黄瓜紫菜汤
多系统器官功能衰竭,番茄鸡蛋煎饼
髋臼骨折,花生鸡脚节瓜猪骨汤
高弓足,小白菜拌海苔
小儿脉络丛乳头状瘤,丝瓜汤
外隐斜,罗汉果金银菜柿饼汤
主动脉瓣闭锁不全,白萝卜浓汤
耳鸣,可乐鸡翅
胫腓骨骨折,卤汁豆腐
错构瘤,开水白菜
潜伏梅毒,胡萝卜苹果汁
小儿视网膜母细胞瘤,冬瓜粥
五更泻,栀子粥
免疫介导性肾脏病,黄瓜三丝汤
神经系统遗传病,猪肉枸杞汤
疱疹样皮炎,薏米炖鸭
青年人中的成年发病型糖尿病,莲子玉米瘦肉羹
重症肌无力,油菜丝炒面
痱子,空心菜粥
舌咽神经损伤,西葫芦饺
小儿非内脂性网状内皮增殖综合征,萝卜香菇豆苗汤
帕金森病性痴呆,天麻鱼头汤
肘关节结核,紫菜粥
地图舌,萝卜粳米粥
溃疡性肠炎,鲫鱼羹
乳管内乳头状瘤,罗汉果金银菜柿饼汤
麻痹性痴呆,罗汉果金银菜柿饼汤
绝经与阿尔茨海默病综合征,菜花泥子汤
卵巢纤维瘤,菠菜豆腐汤
胃恶性淋巴瘤,木瓜胡萝卜玉米粥
小儿限制型心肌病,香菇白菜羹
创伤性心源性溶血性贫血,首乌鸡蛋汤
风湿性二尖瓣狭窄,小白菜馅包子
胰腺外伤,口蘑香菇粥
心室静止,白菜清汤
耳部恶性肿瘤,青菜饭
分裂情感性精神病,烧猪肝
血栓形成,白菜虾仁面汤
羊水过少,羊肉番茄汤
头皮及颅骨烧伤,南瓜大麦粥
结核性干性胸膜炎,鸡肉蛋花汤
开合,小米龙眼粥
肾炎,紫菜豆腐肉片汤
胃出血,西兰花素鸡马蹄冬菇汤
肾结核对侧肾积水,番茄鸡蛋煎饼
非酒精性脂肪肝病,鸡蛋木耳粥
慢性肾盂肾炎,黄瓜片汤
后葡萄膜炎,枸杞叶猪肝汤
阴茎纤维性海绵体炎,五香芹菜豆
低钙血症和低镁血症,北杏炖雪梨
Plummer-Vinson综合征,大枣粥
腹腔动脉压迫综合征,黄瓜拌香菜
代谢性碱中毒,菠菜羹
充血性心力衰竭,甘薯藕粉羹
呼吸道合胞病毒肺炎,黄瓜饺
乳腺增生,大麦汤
亚急性坏死性脊髓炎,牛奶菠菜粥
混合型脑瘫,鸡蛋黄花汤
肌营养不良症,香菇豆苗萝卜汤
骨放线菌病,银耳莲子枸杞粥
急性肾小球肾炎,炖青鱼
大颗粒淋巴细胞白血病,桂圆鸡蛋汤
气压创伤性中耳炎,松子粥
胆管扩张症,白菜清汤
围生期心肌病,胡萝卜苦瓜汁
衣原体淋巴肉芽肿,油菜叶拌豆腐丝
氨基酸代谢病,豉汁鱼云
嵌杯样病毒胃肠炎,薏米莲子粥
小儿先天性睾丸发育不全,核桃仁粥
小儿触电与雷击,脆皮香蕉
儿童抽动障碍,白菜清汤
酒精中毒性肌病,小白菜馅包子
小儿铅中毒,小米素羹
鼻窦创伤,海带炖豆腐
妊娠合并红细胞增多症,水晶猕猴桃
听神经瘤,油豆腐油菜
动脉硬化,五果冰糖羹
大肠癌,绿豆麦片粥
小肠脂肪瘤,生菜香菇
糖尿病性周围神经病,紫菜豆腐汤
鼻咽肉瘤,花豆腐生菜瘦肉汤
高血压,胡萝卜粥
药物性肝病,花豆腐生菜瘦肉汤
妊娠合并宫颈癌,莲藕乌豆煲乳鸽汤
化学烧伤,雪菜青豆韭菜豆腐汤
维生素D缺乏性手足抽搐症,三鲜苦瓜汤
小儿慢性肉芽肿病,玉米须粥
心脏骤停与心肺脑复苏,绿豆奶粥
外伤性脑脓肿,菠菜双蛋羹
小儿抽动症,大白菜饺
脑血栓,芸豆粥
肛门瘙痒症,荠菜包子
尿道憩室,玉米粥
脑缺血性疾病,生菜虾松
静脉曲张,炒脆藕
良性脂肪母细胞瘤,鱼香圆白菜
下肢深静脉血栓形成,冬瓜草鱼汤
鳞状细胞癌,蕃茄烧肉盖饭
脑回状颅皮,菠菜双蛋羹
异常血红蛋白病,核桃阿胶膏
跟骨骨刺综合征,苹果生菜酸奶汁
鞍上生殖细胞瘤,猪骨汤
神经内分泌肿瘤皮肤转移,桂圆黑豆粥
小儿肾小管性酸中毒,瑶柱生菜白菜汤
有机磷农药中毒,鸡肉白薯粥
缺血性结肠炎,花生杏仁粥
皮肤疣,什菜面
系统性红斑狼疮所致精神病,苹果沙拉
继发性纵隔感染,杂粮粥
泌尿生殖系棘球蚴病,薏米扁豆老黄瓜汤
热哮,枇杷银耳
主动脉瓣膜部狭窄,炸肉馅白菜盒
中暑痉挛,菠菜芹菜粥
外伤后颈内动脉闭塞,西芹油菜牛奶汁
进行性肥厚性间质性神经炎,羊肉温补汤
嗜血流感杆菌的皮肤感染,猕猴桃西米粥
鼻息肉,百合圆肉煲鸡蛋
巨膀胱-小结肠-肠蠕动不良综合征,鲜香白菜羹
髌腱断裂,首乌鸡蛋小米粥
牙齿感觉过敏症,草莓沙拉拌生菜
老年人低血压,牛奶菠菜粥
嗜血细胞综合症,小白菜猪肉饺
轻度脂肪肝,五丝白菜卷
花翳自陷,赤小豆冬瓜祛湿汤
窦性心律失常,羊肉枸杞汤
牙折,猪肉焖板栗
成人骨坏死,蜜枣薏米煲
结肠类癌,小米素羹
肌营养不良症,紫菜虾皮汤
盲肠肉芽肿,莲子红豆沙
小脑扁桃体下疝畸形,猕猴桃西米粥
乳腺癌,薏苡仁绿豆粥
乳腺肿瘤,小米面蜂糕
脉络膜出血,菠菜双蛋羹
子宫腺肌病,山楂乌梅饮
诺瓦克病毒性胃肠炎,木瓜粥
颜面部疖痈,胡萝卜香蕉汁
肺吸虫病,海米白菜汤
小儿厌食症,春笋炒鱼
鼾症,冬菇虾仁番茄豆腐羹
痛风性关节炎,蔬菜杂烩粥
经前期综合征,山药桂圆粥
室性并行心律及室性并行心律性心动过速,卷心菜菠萝汁
小儿孤独症,甘笋菠菜豆腐汤
小儿慢性大疱性疾病,菜花泥子汤
胃、十二指肠溃疡出血,豆浆莴笋汤
轮状病毒所致胃肠炎,小米素羹
先天性髋关节外展挛缩和骨盆倾斜,清炒油麦菜
全身脂肪代谢障碍,白菜蛋花粥
喉返神经损伤,鲤鱼赤豆羹
心房扑动与心房颤动,清明菜炒鸡蛋
咽喉烧伤及化学伤,豌豆绿豆粥
慢性阻塞性肺疾病,什菜面
血卟啉病性周围神经病,猕猴桃西米粥
脂肪栓塞综合征,银耳拌山楂
性兴奋障碍,香蕉葡萄粥
急性胆囊炎,苦瓜粥
白细胞减少症,牛奶窝蛋莲子汤
脊神经根炎,黑芝麻果仁粥
溃疡病大出血,参姜小米粥
眶骨膜下脓肿,冬瓜粥
急性腹泻,火腿面片粥
血管瘤,番茄煮牛肉
智能障碍,冬瓜鲢鱼汤
疱疹性咽峡炎,香蕉粥
结、直肠黑变病,黄瓜片汤
老年人支气管哮喘,玉米粉燕麦粥
小儿孤独症,红白豆腐羹
小儿肺不张,银耳羹
结节性硬化病,胡萝卜苹果汁
小儿触电与雷击,香蕉粥
Shy-Drager综合征,黄芪乌骨鸡
尘螨过敏,白果莲子粥
室性期前收缩,瑶柱生菜白菜汤
结节性多动脉炎,红豆糯米粥
远视,海带果菜汁
成人多动症,冬菇椰菜豆腐粉丝汤
硬脊膜下脓肿,香菇茯苓粥
变形性骨炎,炖猪腰
无精症,山药鳝糊
真菌过敏症,拌生菜
老年病,蘑菇木耳饺
大汗腺癌,山楂橘子羹
多囊肾,杏仁蜜瓜田鸡汤
脊椎炎,紫菜鸡蛋汤
绝经与阿尔茨海默病综合征,大白菜饺
纤维毛囊瘤,生菜龙虾
直肠子宫内膜异位症,腰果拌西芹
小儿急性播散性脑脊髓炎,木耳粥
视网膜脱落,糯米蒸鲤鱼
慢性脓胸,杂粮粥
神经内分泌肿瘤,素炒圆白菜
小儿病态窦房结综合征,核桃草鱼火锅
急性牙髓炎,果汁冻
皮样表皮样囊肿,山莲葡萄粥
肺放线菌病,番茄西米粥
老年人膀胱癌,绿豆南瓜汤
儿童遗尿症,糯米粥
股骨髁上骨折,蘑菇猪瘦肉汤
肋骨骨折,小麦粥
小儿急性呼吸窘迫综合征,百合莲子绿豆粥
手腕扭伤,腰果肉饭
肾小管性酸中毒,菠菜橘子汁
咽部异感症,芝麻小米粥
厥阴头痛,百合薏米绿豆粥
老年人膀胱癌,菠菜炖豆腐
足癣,菜花肉饼
睡眠障碍,瑶柱生菜白菜汤
肺癌皮肤转移,芥蓝腰果炒香菇
气功所致精神障碍,生菜香菇
门脉高压性肠病,什菜面
儿童学习能力障碍,豌豆鲜奶粥
涎瘘,双菇番茄黄瓜紫菜汤
单纯型精神分裂症,山药薏米红枣粥
消化道溃疡,木瓜蛋奶汁
小儿不对称身材-矮小-性发育异常综合征,蛋黄鸭卷
髓过氧化物酶缺乏症,海带果菜汁
萎缩性鼻炎,生菜包肉
脊髓血管畸形,赤小豆鲤鱼汤
原发性肝内硬化综合征,菠菜橘子汁
风湿性疾病,杂粮粥
Brenneman综合征,绿豆粥
老年人多器官功能衰竭,苹果蒌
日光性雀斑样痣,绿菜花竹笋
急性中毒性脑炎,海带粳米粥
桡骨茎突骨折,空心菜排骨汤
黄体萎缩不全,木耳豆腐丁
颤证,猪肝白菜汤
缩窄性心包炎,炒胡萝卜
小儿急性气管支气管炎,苹果汁
肌筋膜炎,燕麦粳米粥
老年人肺结核病,奶油南瓜羹
气阴两虚,白木耳粥
脑血管病,红枣黑豆粥
阴道前壁膨出,鸡蛋冰糖炖银耳
鼻/鼻型T/NK细胞淋巴瘤,芦笋鸡丝汤
灼痛,素烧茄子
性欲减退,冬瓜草鱼汤
小儿肾性尿崩症,肉片烧菜花
皮肌炎,炒胡萝卜
柏哲病,冬菇木耳瘦肉汤
脊髓损伤,荠菜鸡蛋汤
腹腔妊娠,上海酱猪肉
疮疡,口蘑香菇粥
表层巩膜炎,白菜粥
麻疹,熘鸭肝
结肠类癌,酥炸菜花
食管平滑肌瘤,莲藕萝卜
恶性纤维组织细胞瘤,什菜面
毛囊角化病,奶油胡萝卜
花翳自陷,绿豆薏米露
急性硫化氢中毒,苋菜鱼头豆腐汤
狂犬病,牛奶杏仁粥
女性的青春期延迟,西红柿鸡肉汤
神经症,萝卜干炒饭
舌炎,豆腐冬菇瘦肉汤
癌症,粉蒸鲫鱼
萎缩性胃炎,西芹油菜牛奶汁
老年人肺气肿,西米猕猴桃粥
溢泪症,黄豆芽排骨
胰腺多肽瘤,冬笋香菇
膝关节退行性病变,牛奶麦片粥
东方马型脑炎,桃仁红枣粥
妊娠合并尖锐湿疣,卤汁香菇
腰部慢性劳损,桂圆黑豆粥
声带息肉,双菇番茄黄瓜紫菜汤
胃良性肿瘤,绿豆杂面条
骶骼筋膜脂肪疝,西式牛奶粥
黄体功能不全,萝卜牛肉蒸饺
窦性心动过缓,黑木耳粥
尿路真菌感染,小米鹌鹑汤
鼻血管瘤,苹果炖鱼
泌尿生殖系阿米巴病,卷心菜菠萝汁
柯萨奇病毒和埃可病毒感染,苹果派
白痢,藕粉鸽蛋羹
急进性肾小球肾炎,豆薯小米粥
胆汁性腹膜炎,胡萝卜芹菜粥
小儿变形性肌张力障碍,木瓜汤
脑干胶质瘤,黑木耳炒猪肝片
腹股沟淋巴结炎,小白菜猪肉饺
肾精亏虚,白萝卜炖猪排骨
先天性声门下狭窄,首乌鸡蛋小米粥
老年褥疮,鸡蛋木耳粥
坐骨神经痛,鸡肉冬菜饼
老年人急性胰腺炎,生菜烧肉三明治
老年人原发性恶性高血压引起的恶性小动脉肾,鲫鱼砂仁汤
绿脓假单胞菌属感染,山药葡萄粥
蛲虫性阴道炎,冬笋拌油菜
小儿慢性肾功能衰竭,栗子猪肉汤
毛根鞘癌,菠菜豆腐汤
癌症,黄芪鲫鱼火锅
青霉病,猕猴桃西米粥
视网膜动脉阻塞,猪肉青菜粥
先天性肾上腺皮质增生症,苹果派
肥大性骨关节病,薏米豆腐羹
急性胆源性胰腺炎,鲫鱼炖豆腐
真菌性食物中毒,素炒菠菜
甲状旁腺功能减退性心肌病,豆薯小米粥
脑回状颅皮,腰果西兰花
良性脂肪母细胞瘤,素炒圆白菜
疥疮,三鲜冬瓜汤
小儿亚急性甲状腺炎,双皮鲫鱼
阴虱病,芝麻拌油菜
桡骨下端骨折,苋菜鱼头豆腐汤
肩锁关节脱位,草鱼豆腐
先天性睾丸发育不全,冬菇菜花
高血压病伴发的精神障碍,鸡肉蒸饺
腰椎结核,牛奶杏仁粥
痤疮,小白菜汤
生长期脱发,清炒荷兰豆
乳房单纯囊肿,鱼腥草炒鸡蛋
先天性动脉导管未闭,番茄西柚汁
急性化脓性胃炎,蜂蜜菠萝饮
萎缩性胃炎,白萝卜油菜汁
脑外伤伴发的精神障碍,草菇炒油菜
神经性皮炎,黄瓜拌绿豆芽
慢性腰部劳损,金针菇油菜猪心汤
混合痔,冰糖核桃仁糊
肠出血性大肠埃希杆菌感染,金银花苦瓜汤
缺水和缺钠,苹果雪梨生鱼汤
心源性休克,莲子玉米瘦肉羹
血管免疫母细胞性淋巴结病,荸荠粥
肝脓肿,醋拌绿豆芽
尿道憩室,豆薯小米粥
维生素B1缺乏症,紫菜粥
白塞病伴发的精神障碍,芝麻仁粥
麻疹样红斑型药疹,香蕉鸡卷
先天性短结肠,萝卜香菇豆苗汤
暴发性肝功能衰竭,清炒豆苗
肩周炎,鸡肉白薯粥
关节疼痛,五丝白菜卷
白发症,何首乌红枣粥
睾丸囊肿,冬瓜鸡汤
颈椎小关节创伤性退变性关节炎,小麦粥
眩晕症,荞麦粥
创伤性鼻中隔穿孔,西芹鳕鱼
外阴结核,猪肺杏仁白菜汤
小脑梗塞,海米白菜汤
多发性颅内血肿,杂粮粥
胸腺癌,木耳芦笋蘑菇汤
低钾血症肾病,人参茯苓粥
皮肤病,鸡蛋布丁
Poncet综合征,小米蛋奶粥
色素痣,青菜包
脊椎外伤,多味茄子泥
癔症,紫米红枣粥
症状性癫痫综合征,冬菇椰菜豆腐粉丝汤
蛛网膜炎,步鱼蔬菜羹
小儿脑瘫,香菇茯苓粥
职业黑变病,白菜包子
踝关节扭伤,什菜面
恶性组织细胞病,菠菜豆腐汤
恶性青光眼,牛肉萝卜白米粥
风湿热,葡萄沙拉
肱骨内上髁骨折,萝卜豆腐汤
子宫收缩过强,鸡蛋银耳羹
痉挛性脑瘫,小米素羹
小儿抽动症,肉末炖豆腐
侵袭性婴儿纤维瘤病,豆腐乳空心菜
背痈,荷叶饼
多发性骨骺发育不良,凉拌菜花
小儿咳嗽,五丝白菜卷
结核病,冬菇菜花
肠道病毒所致各系统感染,香蕉西米羹
梅克尔细胞癌,牛奶菠菜粥
上颌窦后鼻孔息肉,牛奶菠菜粥
嵌顿包茎,香菇薏米饭
掌指关节脱位,木耳豆腐丁
湄公血吸虫病,白菜包子
腘肌腱损伤,鱼香荷兰豆
急性弥漫性腹膜炎,鱼肉煎蛋
小儿肠系膜淋巴结结核,荔枝圆肉汤
食管炎,炖山药
小儿急性出血性坏死性肠炎,苦瓜粥
门静脉高压性胃病,山药黑米炖猪肚
乳头状囊腺癌,胡萝卜枸杞汁
多发性遗传性骨软骨瘤,百合芦笋汤
老年人睡眠障碍,红豆花生红枣粥
先天性胆管囊状扩张,香菇桃仁
输卵管畸形,花生杏仁粥
黏膜白色海绵状痣,南瓜牛奶汁
胎死宫内,洋参鸡肉汤
叶酸缺乏神经病,麻酱白菜心
鼻疽,荷叶凤尾鱼
男科外伤,芝麻拌芦荟
弥漫性恶性间皮瘤,清汤白菜卷
包皮阴茎头炎,香粳米粥
肺疟疾病,银下莲子糯米粥
全身性红斑狼疮,南瓜大麦粥
隐翅虫皮炎,香菇扒小白菜
慢性病贫血,洋参鸡肉汤
妊娠合并甲状旁腺功能亢进,番茄草莓汁
小儿骨硬化病,绿豆竹叶粥
神经类疾病,番茄青豆汤
流行性角结膜炎,胡萝卜苦瓜汁
疱疹性咽峡炎,香蕉蜂蜜奶
胃窦炎,牛奶花生粥
月骨脱位及月骨周围脱位,山楂牛肉干
疱疹性咽炎,白菜虾仁面汤
慢性疾病的贫血,花生杏仁粥
天疱疮,生菜龙虾
下丘脑多汗症,萝卜生菜汤
农药中毒,香拌菜花
沙门氏菌性肠炎,胡萝卜豌豆汤
运动神经元病,番茄奶油汤
皮肤疣,芝麻酱菜
组织细胞增殖症,双菇番茄黄瓜紫菜汤
胃肠道功能紊乱,清蒸茄子
过敏性肺炎,白菜虾仁面汤
秃头,黑芝麻甜奶粥
人为性皮炎,芹菜炒肉片
小儿肥胖通气不良综合征,凉拌芹菜叶
慢性淋巴结炎,木瓜胡萝卜玉米粥
眼底病,芝麻拌白菜丁
真菌性尿路感染,西瓜瘦肉汤
小儿食积,香甜玉米饼
高血脂,紫菜色拉卷
毛囊皮脂腺囊性错构瘤,紫菜芙蓉汤
肺栓塞和肺梗死,牛奶玉米汤
直肠膨出,小米红糖粥
屈光参差,紫菜豆腐汤
蛋白质-能量营养不良,苜蓿粥
心绞痛,清炒木耳菜
儿童抽动障碍,菠菜粥
神经性关节病,炝圆白菜
急性细支气管炎,香菇薏米饭
妊娠合并巨幼红细胞性贫血,山药萝卜粥
瘢痕性脱发,赤豆鲤鱼
脊髓血管病,雪菜牛肉粥
结节性多动脉炎伴发的葡萄膜炎,雪菜肉末粥
创伤性关节炎,苜蓿肉
细菌性前列腺炎,鸡蛋面
脉络丛乳头状瘤,罗汉果金银菜柿饼汤
非溃疡消化不良,白萝卜粥
巨大血小板病,白萝卜浓汤
起搏器综合征,蘑菇鸡丝蛋花汤
妇科病,芦笋蛋饼
卵巢黄体囊肿破裂,菠菜双蛋羹
釉质发育不全,菠菜汤
小儿丁型病毒性肝炎,番茄鸡蛋煎饼
急性化脓性胆管炎,香菇薏米饭
延髓进行性麻痹,紫菜芙蓉汤
创伤性鼻中隔穿孔,冬菇椰菜豆腐粉丝汤
黏膜白斑,酸枣仁粥
中青年脑梗死,胡萝卜山楂汁
病态窦房结综合征,羊肉粥
糖尿病乳酸性酸中毒,红豆糯米粥
小儿高血压,白果麦片粥
急性硫化氢中毒,红白豆腐羹
精神活性物质所致精神障碍,菠菜芹菜粥
正中神经损伤,萝卜生姜大枣蜂蜜饮
胸腺瘤,水果什锦奶羹
头皮糠疹,薏苡仁绿豆粥
丁型病毒性肝炎,绵茵陈粥
乳腺结核,益母草鸡肉汤
